104 -5.6247e+00 -9.1843e+00 -8.6573e+00 -3.7569e+00 -9.6670e+00 -9.7480e+00 1.6981e+01 1.8401e+01 1.2221e+01 1.7320e+01 1.7326e+01 1.7526e+01
105 -6.1056e+00 -9.6911e+00 -8.1494e+00 -4.5224e+00 -9.6727e+00 -9.1503e+00 1.6085e+01 1.8576e+01 1.5564e+01 1.2008e+01 1.3625e+01 1.6120e+01
106 -7.8924e+00 -9.6117e+00 -9.7266e+00 -7.9667e+00 -9.2190e+00 -9.7538e+00 1.8748e+01 1.7456e+01 1.3079e+01 1.8888e+01 1.3701e+01 1.2851e+01
107 -7.4009e+00 -5.7368e+00 -6.9594e+00 -8.3552e+00 -8.4628e+00 -9.6339e+00 1.8292e+01 1.8255e+01 1.7965e+01 1.6795e+01 1.5153e+01 1.7365e+01
108 -6.9049e+00 -9.7257e+00 -9.7377e+00 -8.0329e+00 -8.8978e+00 -9.7053e+00 1.9171e+01 1.8918e+01 1.8668e+01 1.4569e+01 1.8585e+01 1.2942e+01
109 -8.8887e+00 -8.6075e+00 -8.7363e+00 -9.7465e+00 -8.5863e+00 -9.7545e+00 1.8027e+01 1.6743e+01 1.7697e+01 1.2748e+01 1.6772e+01 1.5205e+01
110 -8.2755e+00 -8.3144e+00 -9.1973e+00 -6.8267e+00 -2.8395e+00 -6.3710e+00 1.6228e+01 1.7982e+01 1.2940e+01 1.3573e+01 1.7136e+01 1.6602e+01
111 -5.9212e+00 -5.3720e+00 -8.1280e+00 -7.0164e+00 -7.3120e+00 -5.1240e+00 1.4180e+01 1.9272e+01 1.2164e+01 1.5442e+01 1.6811e+01 1.9485e+01
112 -5.2470e+00 -7.5098e+00 -7.6415e+00 -9.7090e+00 -9.4234e+00 -5.7920e+00 1.8714e+01 1.9412e+01 1.6751e+01 1.7248e+01 1.8212e+01 1.6443e+01
113 -6.8966e+00 -7.6027e+00 -9.4920e+00 -9.0616e+00 -8.8122e+00 -7.9683e+00 1.8031e+01 1.8833e+01 1.5317e+01 1.5209e+01 1.5858e+01 1.6882e+01
114 -8.3826e+00 -6.9355e+00 -9.5177e+00 -9.7110e+00 -8.8463e+00 -7.8614e+00 1.9301e+01 1.8758e+01 1.7078e+01 1.6192e+01 1.7828e+01 1.8875e+01
115 -7.1462e+00 -9.2672e+00 -7.3108e+00 -8.7642e+00 -8.6896e+00 -9.6308e+00 1.9113e+01 9.6538e+00 1.0493e+01 1.4091e+01 1.5258e+01 1.7435e+01
116 -7.4243e+00 -4.7877e+00 -7.0832e+00 -7.7159e+00 -9.1662e+00 -8.0726e+00 1.8592e+01 1.8703e+01 1.3704e+01 1.4309e+01 1.6838e+01 1.7962e+01
117 -7.7788e+00 -3.0598e+00 -9.2630e+00 -9.4750e+00 -9.7527e+00 -8.5571e+00 1.4843e+01 1.7172e+01 1.1601e+01 1.7741e+01 1.5358e+01 1.5919e+01
118 -5.7699e+00 -6.1439e+00 -8.5228e+00 -9.7540e+00 -8.9524e+00 -8.5196e+00 1.8270e+01 1.6674e+01 1.3617e+01 1.1549e+01 1.5317e+01 1.6422e+01
119 -8.0454e+00 -7.1277e+00 -8.3123e+00 -3.9655e+00 -8.1956e+00 -9.6131e+00 1.4655e+01 1.7900e+01 1.5088e+01 1.8865e+01 1.6680e+01 1.8011e+01
120 -6.9979e+00 -7.9775e+00 -8.8098e+00 -9.1292e+00 -9.2318e+00 -9.7547e+00 1.8584e+01 1.9406e+01 1.1876e+01 1.8950e+01 1.6048e+01 1.7639e+01
121 -6.9407e+00 -8.6893e+00 -9.3774e+00 -7.6057e+00 -9.3375e+00 -8.2204e+00 1.7200e+01 1.6653e+01 1.3412e+01 1.4756e+01 1.2137e+01 1.9468e+01
122 -2.7782e-01 -8.4000e+00 -7.4626e+00 -9.7386e+00 -9.7199e+00 -8.3825e+00 1.8052e+01 1.5526e+01 1.6484e+01 1.6459e+01 1.9404e+01 1.8545e+01
123 -6.3150e+00 -8.6634e+00 -7.9696e+00 -9.3732e+00 -9.3939e+00 -9.0126e+00 1.6283e+01 1.7592e+01 1.8148e+01 1.8450e+01 1.7101e+01 1.8138e+01
124 -3.9782e+00 -8.6841e+00 -9.0077e+00 -9.7031e+00 -8.0075e+00 -8.9876e+00 1.8647e+01 1.4961e+01 1.4795e+01 1.2998e+01 1.6644e+01 1.9365e+01
125 -6.5885e+00 -9.2265e+00 -6.1524e+00 -7.0848e+00 -9.6350e+00 -8.9419e+00 1.9495e+01 1.4543e+01 1.1677e+01 1.8120e+01 9.4724e+00 1.8163e+01
126 -4.8640e+00 -9.4218e+00 -9.2908e+00 -9.4454e+00 -7.6333e+00 -9.2023e+00 1.8443e+01 1.9261e+01 1.4389e+01 1.6217e+01 1.9020e+01 1.8866e+01
127 -8.6210e+00 -6.5345e+00 -7.5921e+00 -7.8612e+00 -9.5717e+00 -9.7537e+00 1.9058e+01 1.7646e+01 1.8081e+01 1.5620e+01 1.4249e+01 1.6632e+01
